Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
RAD 121386,Image,Radiograph Collection,1,Ecsenius namiyei,,Ecsenius namiyei : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,Catalog Number : USNM 267268,,,,Sp-79,,13 to 19,,Polyester:NHB:1,,,2078776,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/3f5a5b759-320a-4ac9-a0d2-ccdef1dea08e
227321,Specimen/Lot,,1,Eviota melasma Lachner & Karnella,,Eviota melasma Lachner & Karnella : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,333189,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/33b0c9a6a-b56b-44e2-8823-bbc328c25af7
231533,Specimen/Lot,,1,Eviota pellucida Larson,,Eviota pellucida Larson : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,333189,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/37d3a53cd-758d-42dc-bd77-8f1186eab904
261657,Specimen/Lot,,2,Fusigobius,Coryphopterus,Fusigobius : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/350a8aba1-4b21-42ec-bc89-fab7ef27a393
261677,Specimen/Lot,,1,Fusigobius,Coryphopterus,Fusigobius : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/357eaf591-df96-4ab5-8baa-338202cbae21
261667,Specimen/Lot,,3,Gnatholepis,,Gnatholepis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobionellinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/3c801c9a9-4851-43b8-9af6-68f750bade80
273920,Specimen/Lot,,20,Helcogramma striatum,,Helcogramma striatum : Tripterygiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Tripterygiidae,,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/32b5acf21-6bef-4721-9ed4-6662579e6d6d
329194,Specimen/Lot,,2,Ostorhinchus cavitensis,Apogon cavitensis,Ostorhinchus cavitensis : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,0,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/32a9ce748-a4ee-4843-9853-065fa402fa6c
329234,Specimen/Lot,,5,Ostorhinchus nigrofasciatus,Apogon nigrofasciatus,Ostorhinchus nigrofasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,0,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/39441f4c9-fcf7-45d3-a026-03ab5bda97d6
293070,Specimen/Lot,,1,Plagiotremus rhinorhynchos,,Plagiotremus rhinorhynchos : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,333189,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/3c5cddf3a-b704-41e1-83ad-e2f94218264c
329216,Specimen/Lot,,6,Pristiapogon fraenatus,Apogon fraenatus,Pristiapogon fraenatus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,0,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/39542c053-2727-43cf-939c-80839a3738d1
329209,Specimen/Lot,,2,Pristiapogon kallopterus,Apogon kallopterus,Pristiapogon kallopterus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,0,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/3e52d5bd8-ff37-455e-bebc-bc5ff17e2b55
363188,Specimen/Lot,,2,Samariscus triocellatus,,Samariscus triocellatus : Samaridae : Pleuronectiformes : Actinopterygii : Chordata,,,Pleuronectiformes,Samaridae,,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/3fc647467-8e8b-463a-adf0-ceaa4c12f6c3
384720,Specimen/Lot,,1,Scorpaenodes,,Scorpaenodes : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/3d75de194-663d-4d67-83c3-faa6f340b915
384719,Specimen/Lot,,1,Scorpaenodes,,Scorpaenodes : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,Inv. No. 80-2020,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/336698743-13ca-4e1a-8816-3a5b420f949c
436787,Specimen/Lot,,5,Serranidae,,Serranidae : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/353e77e23-5f17-4011-9414-9d6fd6727f15
436803,Specimen/Lot,,2,Serranidae,,Serranidae : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/3eed18f18-8758-4d03-9aa3-ebbab2ba3c4b
220172,Specimen/Lot,,1,Synodus variegatus,,Synodus variegatus : Synodontidae : Aulopiformes : Actinopterygii : Chordata,,,Aulopiformes,Synodontidae,,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,334183,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/3655c1ead-bb2f-4e06-9508-749efe409f60
264660,Specimen/Lot,,1,Trimma,,Trimma : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/32ff6e290-c4b1-4d3f-9a01-367fb7d452d4
263518,Specimen/Lot,,5,Trimma benjamini Winterbottom,Trimma rw # 18 Winterbottom,Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/3443e7bd4-9523-4fee-8d52-2045398891f8
264702,Specimen/Lot,,1,Trimma benjamini Winterbottom,Trimma rw # 18 Winterbottom,Trimma benjamini Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,1 trimma taylori removed to usnm 313557.,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/306672901-8c4f-4d6c-8dce-e2eca2b51f63
264699,Specimen/Lot,,6,Trimma macrophthalmus,,Trimma macrophthalmus : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/30f92b046-ee4e-445b-a716-41214ff7a0e7
264701,Specimen/Lot,,1,Trimma macrophthalmus,,Trimma macrophthalmus : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/32a74a7ce-8ac7-4e0a-8ae3-d3689eacbfba
263495,Specimen/Lot,,20,Trimma stobbsi Winterbottom,Trimma rw # 23 Winterbottom,Trimma stobbsi Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,Combined with USNM 313370.,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/30eb56205-eec9-4476-a36b-7fab219943e4
313370,Specimen/Lot,,0,Trimma stobbsi Winterbottom,Trimma rw # 23 Winterbottom,Trimma stobbsi Winterbottom : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,Removed from usnm 261662. Combined with USNM 263495.,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/306fb0dd4-7d39-4be0-9b05-0cac06c52098
313557,Specimen/Lot,,1,Trimma taylori Lobel,,Trimma taylori Lobel : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,Removed from usnm 264702.,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/34bf3f149-a0d5-4926-b864-268157e3bb75
263514,Specimen/Lot,,1,Trimma tevegae Cohen & Davis,,Trimma tevegae Cohen & Davis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/3106df812-da6c-47a1-804f-5cd076f023ca
263479,Specimen/Lot,Types,20,Trimma yanoi,Trimma rw # 62 Winterbottom,Trimma yanoi : Gobiidae : Perciformes : Actinopterygii : Chordata,Ms,,Perciformes,Gobiidae,,29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40),Pacific,,,,Cebu Island,,Philippines,Cebu,,"Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.",JL-2,,,,,Sp-79,,13 to 19,,,,1 of 21 removed to usnm 313521.,346491,,,,,,,,,5/30/2019 18:43,http://n2t.net/ark:/65665/38d575ca3-9693-4d3a-89f1-3902ff55c929
273988,Specimen/Lot,,3,Amblyglyphidodon curacao,,Amblyglyphidodon curacao : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,7 May 1979 (1979 May 07 - 0000 00 00; 14:38),Pacific,,Philippine Archipelago,Central Visayas,Pescador Island,,Philippines,Cebu,Moalboal,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, Philippine Islands",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-3,,,,,Sp-79,,18 to 24,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/31bcfeb39-9d65-4ee3-acd3-fd2f977f1a99
297566,Specimen/Lot,,1,Aspidontus taeniatus taeniatus,,Aspidontus taeniatus taeniatus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,7 May 1979 (1979 May 07 - 0000 00 00; 14:38),Pacific,,Philippine Archipelago,Central Visayas,Pescador Island,,Philippines,Cebu,Moalboal,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, Philippine Islands",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-3,,,,,Sp-79,,18 to 24,,,,,333189,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/32de3b1a3-b8a2-4753-b873-07c2844a1145
241865,Specimen/Lot,,1,Asterropteryx,,Asterropteryx : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,7 May 1979 (1979 May 07 - 0000 00 00; 14:38),Pacific,,Philippine Archipelago,Central Visayas,Pescador Island,,Philippines,Cebu,Moalboal,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, Philippine Islands",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-3,,,,,Sp-79,,18 to 24,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3483fd3ee-eb15-4cce-97b3-0493e5748bf5
261681,Specimen/Lot,,5,Asterropteryx,,Asterropteryx : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,7 May 1979 (1979 May 07 - 0000 00 00; 14:38),Pacific,,Philippine Archipelago,Central Visayas,Pescador Island,,Philippines,Cebu,Moalboal,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, Philippine Islands",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-3,,,,,Sp-79,,18 to 24,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3e1d45095-5e98-498e-b366-b76151399062
273966,Specimen/Lot,,1,Cephalopholis miniata,,Cephalopholis miniata : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,Epinephelinae,7 May 1979 (1979 May 07 - 0000 00 00; 14:38),Pacific,,Philippine Archipelago,Central Visayas,Pescador Island,,Philippines,Cebu,Moalboal,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, Philippine Islands",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-3,,,,,Sp-79,,18 to 24,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/334acd55c-dfc9-44a1-9045-a3a17d6a3ec3
268147,Specimen/Lot,,15,Cheilodipterus quinquelineatus,,Cheilodipterus quinquelineatus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,7 May 1979 (1979 May 07 - 0000 00 00; 14:38),Pacific,,Philippine Archipelago,Central Visayas,Pescador Island,,Philippines,Cebu,Moalboal,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, Philippine Islands",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-3,,,,,Sp-79,,18 to 24,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3c58b1853-1486-4a84-883a-f3e6f2e90970
279216,Specimen/Lot,,49,Chromis,,Chromis : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,7 May 1979 (1979 May 07 - 0000 00 00; 14:38),Pacific,,Philippine Archipelago,Central Visayas,Pescador Island,,Philippines,Cebu,Moalboal,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, Philippine Islands",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-3,,,,,Sp-79,,18 to 24,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/374ab675b-20cf-47ea-be0c-47b99087e629
279212,Specimen/Lot,,2,Chromis analis,,Chromis analis : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,7 May 1979 (1979 May 07 - 0000 00 00; 14:38),Pacific,,Philippine Archipelago,Central Visayas,Pescador Island,,Philippines,Cebu,Moalboal,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, Philippine Islands",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-3,,,,,Sp-79,,18 to 24,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3a38ac16c-83fe-4eb1-9791-8f6723eb3512
279250,Specimen/Lot,,93,Chromis atripes,,Chromis atripes : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,7 May 1979 (1979 May 07 - 0000 00 00; 14:38),Pacific,,Philippine Archipelago,Central Visayas,Pescador Island,,Philippines,Cebu,Moalboal,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, Philippine Islands",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-3,,,,,Sp-79,,18 to 24,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3983d8a62-0e8e-4eb5-a795-399adfa9a9e5
279203,Specimen/Lot,,2,Chromis margaritifer,,Chromis margaritifer : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,7 May 1979 (1979 May 07 - 0000 00 00; 14:38),Pacific,,Philippine Archipelago,Central Visayas,Pescador Island,,Philippines,Cebu,Moalboal,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, Philippine Islands",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-3,,,,,Sp-79,,18 to 24,,,,,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/3ef3ff586-1cea-484c-af9a-2f16c82a2197
226923,Specimen/Lot,,8,Cirrhitichthys aprinus,,Cirrhitichthys aprinus : Cirrhitidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Cirrhitidae,,7 May 1979 (1979 May 07 - 0000 00 00; 14:38),Pacific,,Philippine Archipelago,Central Visayas,Pescador Island,,Philippines,Cebu,Moalboal,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, Philippine Islands",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-3,,,,,Sp-79,,18 to 24,,,,,341645,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/397f9b37e-88ad-4b56-b93f-930f6c83ad80
263695,Specimen/Lot,Types,4,Diancistrus springeri,Bythitidae,Diancistrus springeri : Bythitidae : Ophidiiformes : Actinopterygii : Chordata,Paratype,"Schwarzhans, W. W., et al. 2005. The Beagle, Records of the Museums and Art Galleries of the Northern Territory. 21: 147, Figs. 20, 62, 63.",Ophidiiformes,Bythitidae,Brosmophycinae,7 May 1979 (1979 May 07 - 0000 00 00; 14:38),Pacific,,Philippine Archipelago,Central Visayas,Pescador Island,,Philippines,Cebu,Moalboal,"Northwest side of Pescador Island, 2 km From Cebu Mainland Nearest Town Resort of Moalboal, Cebu, Philippine Islands",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.",JL-3,,,,,Sp-79,,18 to 24,,Otolith::1,,Otoliths dissected out by Werner Schwarzhans.,346491,,,,,,,,,8/7/2019 14:47,http://n2t.net/ark:/65665/39e32d78b-2ef9-43d8-8179-168d1631199a
