Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
"260781","Specimen/Lot","",1,"Acanthurus mata","","Acanthurus mata : Acanthuridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Acanthuridae","","23 Jun 1978 (1978 Jun 28 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","","Philippine Islands, Apo Island, east side at fishing village.",9.0856,123.275,"Libbey, J. D.; Knapp, L. W.; Silliman University Group","SP 78-49","","","","","Sp-78","Skin & Scuba Diving; spear guns","0 to 12","",,,"","333189","","","","","","","","","13 Aug 2020 20:52:00","http://n2t.net/ark:/65665/3be44fa6b-3871-41c2-b810-d0bbc7ee4ad5"
"260719","Specimen/Lot","",5,"Acanthurus nigrofuscus","Acanthurus elongatus","Acanthurus nigrofuscus : Acanthuridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Acanthuridae","","14 Jun 1978 (1978 Jun 14 - 0000 00 00; 09:30 - 12:15)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","Negros Oriental","","Philippines: Negros Oriental, Vicinity Port Siyt, NW Side of Entrance To Small Bay",9.0667,123.147,"Knapp, L. W.; Fehlmann, H. A.; Alcala, L.; et al.","SP 78-44","","","","","Sp-78","Powdered Derris Root; Dip Net; By Hand","0 to 2","",,,"","333189","","","","","","","","","13 Aug 2020 19:18:00","http://n2t.net/ark:/65665/33bd3761f-764b-4562-bfc4-a3c2cf6872c2"
"260720","Specimen/Lot","",1,"Acanthurus pyroferus","","Acanthurus pyroferus : Acanthuridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Acanthuridae","","13 May 1978 (1978 May 13 - 0000 00 00; 07:35 - 08:50)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","Negros Oriental","","Philippine Is.: Oriental Negros, Just off Bonbonon Point at southern tip of island",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.; et al.","SP 78-11","","","","","SP-78","Rotenone; Dip Net","0 to 12","",,,"","333189","","","","","","","","","10 Aug 2020 20:18:00","http://n2t.net/ark:/65665/3ada7762a-9047-4aec-afb8-808ca8f076d4"
"227916","Specimen/Lot","",25,"Acanthurus triostegus","","Acanthurus triostegus : Acanthuridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Acanthuridae","","13 May 1978 (1978 May 13 - 0000 00 00; 06:30 - 10:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","","","Philippine Islands, Negros Island, South End, approximately 1/2 Mile S.E. of Maloh Village, Rocky Shore Along Highway 1.",9.0522,122.992,"Knapp, L. W.; Alcala, A. C.; Estano, M.; Fehlmann, H. A.","SP 78-12","","","","","Sp-78","Rotenone; Derris Root","0 to 1","",,,"","333189","","","","","","","","","10 Aug 2020 20:36:00","http://n2t.net/ark:/65665/3ae278a8e-902e-48d8-be3b-dfc09f72a309"
"227917","Specimen/Lot","",1,"Acanthurus triostegus","","Acanthurus triostegus : Acanthuridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Acanthuridae","","22 Jun 1978 (1978 Jun 22 - 0000 00 00; 15:30 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","","Philippine Islands, Apo Island, east side at sandy beach next to Chanos Pond.",9.0667,123.275,"Libbey, J. D.; Knapp, L. W.; Silliman University Group","SP 78-47","","","","","Sp-78","Spear gun","1 to 5","",,,"","333189","","","","","","","","","13 Aug 2020 20:32:00","http://n2t.net/ark:/65665/354868d12-9f0a-4e38-b489-6de76713920f"
"260669","Specimen/Lot","",4,"Acentrogobius janthinopterus","","Acentrogobius janthinopterus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","24 May 1978 (1978 May 24 - 0000 00 00)","North Pacific Ocean","Sulu Sea","Philippine Archipelago","Cuyo Islands","Cuyo Island","","Philippines","Palawan","","Philippine Islands, Palawan Province, Cuyo Island, Bisucay Channel, S. W. Side Cuyo Island.",10.815,121.008,"Springer, V. G.; Smithsonian Team; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-22","","","","","Sp-78","Rotenone","0 to 0.8","",,,"","333189","","","","","","","","","11 Aug 2020 16:20:00","http://n2t.net/ark:/65665/3aaa512e4-a832-464c-b8ac-ad2da9b95ecf"
"260670","Specimen/Lot","",1,"Acentrogobius janthinopterus","","Acentrogobius janthinopterus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","22 May 1978 (1978 May 22 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Cuyo Island","","Philippines","Palawan","","Philippine Island: Palawan Province, Cuyo Island, North End. Habitat photo taken by Joe Libbey.",10.9083,121.051,"Smithsonian Team; Alcala, A. C.; Silliman University Group","SP 78-19","","","","","Sp-78","Rotenone; Dipnet; By Hand","0 to 0.8","",,,"","333189","","","","","","","","","11 Aug 2020 14:35:00","http://n2t.net/ark:/65665/3d3b4bd4c-91ae-40cd-bb06-5fbacfaeabba"
"327885","Specimen/Lot","",5,"Acentrogobius janthinopterus","","Acentrogobius janthinopterus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","13 Jun 1978 (1978 Jun 13 - 0000 00 00; 09:00 - 11:00)","North Pacific Ocean","","","","","","Philippines","Negros Oriental","","Philippines: Negros Oriental, Vicinity of Dumaguete Airport & Silliman Univ. Marine Lab, Mojon Creek, Estuarine Slough Near Mouth.",9.3306,123.31,"Fehlmann, H. A.; Alcala, A. C.; Raymundo, M.; Duran, E.","SP 78-37 B","","","","","Sp-78","Derris Powder; Dip Net","0 to 1","",,,"","333189","","","","","","","","","12 Aug 2020 21:12:00","http://n2t.net/ark:/65665/36ef3d80f-a4c0-4e03-9a4e-b67a3d584645"
"261961","Specimen/Lot","",1,"Acentrogobius suluensis","","Acentrogobius suluensis : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","22 May 1978 (1978 May 22 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Cuyo Island","","Philippines","Palawan","","Philippine Island: Palawan Province, Cuyo Island, North End. Habitat photo taken by Joe Libbey.",10.9083,121.051,"Smithsonian Team; Alcala, A. C.; Silliman University Group","SP 78-19","","","","","Sp-78","Rotenone; Dipnet; By Hand","0 to 0.8","",,,"","333189","","","","","","","","","11 Aug 2020 14:35:00","http://n2t.net/ark:/65665/3cc5137ed-7aaa-4ee2-bab1-482c4861129b"
"219151","Specimen/Lot","",1,"Acentronura","","Acentronura : Syngnathidae : Syngnathiformes : Actinopterygii : Chordata","","","Syngnathiformes","Syngnathidae","Syngnathinae","15 May 1978 (1978 May 15 - 0000 00 00; 08:30 - 11:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Philippine Island: Negros Oriental, South Bais Bay.",9.5717,123.15,"Springer, V. G.; Smithsonian Team; Carpenter, K. E.","SP 78-15","","","","","Sp-78","Rotenone","0 to 1","",,,"Note in jar states reasoning for questionable genus","332315","","","","","","","","","10 Aug 2020 20:53:00","http://n2t.net/ark:/65665/3f40af1dc-f7ba-4fce-91dd-e14dad9d1824"
"226709","Specimen/Lot","",3,"Acreichthys radiatus","","Acreichthys radiatus : Monacanthidae : Tetraodontiformes : Actinopterygii : Chordata","","","Tetraodontiformes","Monacanthidae","","10 Jun 1978 (1978 Jun 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Balicasag Island","","Philippines","Bohol","","Philippine Islands, Balicasag Island, West Side At Drop Off.",9.5206,123.667,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-38","","","","","SP-78","Rotenone; Dip Net","0 to 24","",,,"","333189","","","","","","","","","12 Aug 2020 21:35:00","http://n2t.net/ark:/65665/3bf1ba6c3-cb3b-42c3-9867-ed8783f9fba9"
"226784","Specimen/Lot","",1,"Acreichthys radiatus","","Acreichthys radiatus : Monacanthidae : Tetraodontiformes : Actinopterygii : Chordata","","","Tetraodontiformes","Monacanthidae","","6 Jun 1978 (1978 Jun 06 - 0000 00 00; 14:45 - 16:05)","North Pacific Ocean","","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","","Philippine Islands, Apo Island, west side about 1/3 km North of south end",9.0736,123.268,"Springer, V. G.; Libbey, J. D.; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-34","","","","","Sp-78","Rotenone; Dip Net","0 to 6","","Glycerin with Bone Stain::1",,"","333189","","","","","","","","","12 Aug 2020 19:34:00","http://n2t.net/ark:/65665/323cb60d4-8382-4b94-9371-3135553dc800"
"263235","Specimen/Lot","",2,"Acreichthys radiatus","","Acreichthys radiatus : Monacanthidae : Tetraodontiformes : Actinopterygii : Chordata","","","Tetraodontiformes","Monacanthidae","","13 May 1978 (1978 May 13 - 0000 00 00; 09:15 - 10:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Philippine Islands, Oriental Negros, Just Off Bonbonon Point At Southern Tip of Island.",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.; et al.","SP 78-10","","","","","SP-78","Rotenone; Dip Net","0 to 18.3","",,,"","333189","","","","","","","","","10 Aug 2020 19:36:00","http://n2t.net/ark:/65665/3330b804b-c32b-4c52-9b8a-749a1510aab4"
"263236","Specimen/Lot","",1,"Acreichthys radiatus","","Acreichthys radiatus : Monacanthidae : Tetraodontiformes : Actinopterygii : Chordata","","","Tetraodontiformes","Monacanthidae","","26 May 1978 (1978 May 26 - 0000 00 00; 12:00 - 13:30)","North Pacific Ocean","","Philippine Archipelago","Cuyo Islands","Cuyo Island","","Philippines","Palawan","","Philippine Islands: Palawan Province, Cocoro Island, West Side, (Cuyo Island)",10.8858,121.193,"Springer, V. G.; Smithsonian Team; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-27","","","","","Sp-78","Rotenone; Dip Net","0 to 21","",,,"","333189","","","","","","","","","11 Aug 2020 19:10:00","http://n2t.net/ark:/65665/3fbdc38e7-a254-4297-ae3d-6fb066d5b105"
"257054","Specimen/Lot","Types",11,"Aioliops megastigma Rennis & Hoese","","Aioliops megastigma Rennis & Hoese : Ptereleotridae : Perciformes : Actinopterygii : Chordata","Paratype","Rennis, D. S., Hoese, D. F. 1987. Aioliops, a new genus of ptereleotrine fish (Pisces: Gobioidei) from the tropical Indo-Pacific with descriptions of four new species. 39 76.","Perciformes","Ptereleotridae","","23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45)","North Pacific Ocean","","Philippine Archipelago","","Bararin Island","","Philippines","Palawan","","Philippine Islands, Palawan Province, Bararin Island, West Side (Cuyo Island). 8 mm Movie by Kent Carpenter.",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group","SP 78-20","","","","","SP-78","Rotenone; Dip Net","0 to 14","","Radiograph::1",,"4 of the orig. 15 spec. exch. to ams.","333189","","","","","","","","","11 Aug 2020 14:44:00","http://n2t.net/ark:/65665/3c29c6b05-8575-4ca6-b7a8-7ff6b3c80031"
"RAD 102354","Image","Radiograph Collection",1,"Aioliops megastigma Rennis & Hoese","","Aioliops megastigma Rennis & Hoese : Ptereleotridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Ptereleotridae","","23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45)","North Pacific Ocean","","Philippine Archipelago","","Bararin Island","","Philippines","Palawan","","Philippine Islands, Palawan Province, Bararin Island, West Side (Cuyo Island). 8 mm Movie by Kent Carpenter.",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group","SP 78-20","Catalog Number : USNM 257054","","","","SP-78","Rotenone; Dip Net","0 to 14","","Polyester:MSC:1",,"Radiograph is of a paratype.","2078776","","","","","","","","","11 Aug 2020 14:43:00","http://n2t.net/ark:/65665/3e06caa5f-68d7-4538-8ee6-a7ec83860bb9"
"366717","Specimen/Lot","",181,"Alionematichthys","","Alionematichthys : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","","","Ophidiiformes","Bythitidae","","25 May 1978 (1978 May 25 - 0000 00 00; 16:00 - 18:30)","North Pacific Ocean","","Philippine Archipelago","","Tagauayan Island","","Philippines","Palawan","","Philippine Islands, Palawan Province, Tagauayan Island (Cuyo Island).",10.9633,121.226,"Springer, V. G.; Smithsonian Team; BFAR Team; Silliman University Group","SP 78-25","","","","","SP-78","Rotenone; Dip Net","0 to 2","",,,"","000000","","","","","","","","","11 Aug 2020 18:02:00","http://n2t.net/ark:/65665/39f224185-38a3-4eec-b394-50e29fc8cb4b"
"398717","Specimen/Lot","",1,"Alionematichthys","","Alionematichthys : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","","","Ophidiiformes","Bythitidae","","23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45)","North Pacific Ocean","","Philippine Archipelago","","Bararin Island","","Philippines","Palawan","","Philippine Islands, Palawan Province, Bararin Island, West Side (Cuyo Island). 8 mm Movie by Kent Carpenter.",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group","SP 78-20","","","","","SP-78","Rotenone; Dip Net","0 to 14","",,,"","333189","","","","","","","","","11 Aug 2020 14:45:00","http://n2t.net/ark:/65665/36e9c7f15-19c9-4e25-a181-e932f415d854"
"263690","Specimen/Lot","",18,"Alionematichthys piger","","Alionematichthys piger : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","","","Ophidiiformes","Bythitidae","","22 May 1978 (1978 May 22 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Putic Island","","Philippines","Palawan","","Philippine Islands: Palawan Province, Putic Island, Northwest Side (Cuyo Island).",10.9181,121.034,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group","SP 78-18","","","","","Sp-78","Rotenone; Dip Net","0 to 4.6","",,,"Two of 30+ specimens removed to USNM 376181. One of 28+ specimens removed to USNM 376225. 12 of 27+ specimens removed to USNM 377192. Moller & Schwarzhans 2008 state 30 specimens, but there are only 18.","333189","","","","","","","","","10 Aug 2020 22:06:00","http://n2t.net/ark:/65665/3f0214cd1-0366-440e-8099-d49b13dc0a2b"
"377192","Specimen/Lot","",12,"Alionematichthys piger","","Alionematichthys piger : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","","","Ophidiiformes","Bythitidae","","22 May 1978 (1978 May 22 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Putic Island","","Philippines","Palawan","","Philippine Islands: Palawan Province, Putic Island, Northwest Side (Cuyo Island).",10.9181,121.034,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group","SP 78-18","","","","","Sp-78","Rotenone; Dip Net","0 to 4.6","",,,"Removed from USNM 263690.","333189","","","","","","","","","10 Aug 2020 22:06:00","http://n2t.net/ark:/65665/30def6d4f-5338-4f49-94ad-193bfdad65c3"
"366600","Specimen/Lot","",1,"Alionematichthys riukiuensis","","Alionematichthys riukiuensis : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","","","Ophidiiformes","Bythitidae","","3 Jun 1978 (1978 Jun 03 - 0000 00 00; 16:30 - 17:00)","North Pacific Ocean","","","","","","Philippines","Negros Oriental","","Philippines: Negros Oriental",9.325,123.313,"Fehlmann, H. A.; Catada, D.; Duran, E.; Raymundo, M.","SP 78-31","","","","","Sp-78","Rotenone; Dipnet; By Hand","0 to 2","","Otolith::1",,"Otoliths dissected out by Werner Schwarzhans.","000000","","","","","","","","","12 Aug 2020 18:34:00","http://n2t.net/ark:/65665/3b196e3ff-108e-4d3a-b26c-26d0bcc93b15"
"376225","Specimen/Lot","",1,"Alionematichthys riukiuensis","","Alionematichthys riukiuensis : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","","","Ophidiiformes","Bythitidae","","22 May 1978 (1978 May 22 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Putic Island","","Philippines","Palawan","","Philippine Islands: Palawan Province, Putic Island, Northwest Side (Cuyo Island).",10.9181,121.034,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group","SP 78-18","","","","","Sp-78","Rotenone; Dip Net","0 to 4.6","",,,"Removed from USNM 263690.","333189","","","","","","","","","10 Aug 2020 22:06:00","http://n2t.net/ark:/65665/3aece8541-7d74-4918-8c00-39ecbea8e8c8"
"377197","Specimen/Lot","",1,"Alionematichthys riukiuensis","","Alionematichthys riukiuensis : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","","","Ophidiiformes","Bythitidae","","7 Jun 1978 (1978 Jun 07 - 0000 00 00)","North Pacific Ocean","","","","","","Philippines","","","Philippine Island, Apo Island, Southern Tip",9.0708,123.272,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-35","","","","","Sp-78","","0 to 6","",,,"Removed from USNM 263700. USNM 263700 was incorrectly listed as additional material of Alionematichthys riukiuensis in Moller & Schwarzhans 2008. The correct catalog number for the additional material of Alionematichthys riukiuensis is USNM 377197.","333189","","","","","","","","","12 Aug 2020 20:19:00","http://n2t.net/ark:/65665/375dc0788-caf8-456b-ba4f-ca7ca1c29c2e"
"376347","Specimen/Lot","",1,"Alionematichthys riukiuensis","","Alionematichthys riukiuensis : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","","","Ophidiiformes","Bythitidae","","23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45)","North Pacific Ocean","","Philippine Archipelago","","Bararin Island","","Philippines","Palawan","","Philippine Islands, Palawan Province, Bararin Island, West Side (Cuyo Island). 8 mm Movie by Kent Carpenter.",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group","SP 78-20","","","","","SP-78","Rotenone; Dip Net","0 to 14","",,,"Removed from USNM 263686.","333189","","","","","","","","","11 Aug 2020 14:44:00","http://n2t.net/ark:/65665/3e1ee5c0f-6885-4038-a07a-01696e873d80"
"263694","Specimen/Lot","Types",18,"Alionematichthys suluensis Moller & Schwarzhans","","Alionematichthys suluensis Moller & Schwarzhans : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","Paratype","Moller, P. D., Schwarzhans, W. W. 2008. Review of the Dinematichthyini (Teleostei: Bythitidae) of the Indo-Pacific. Part IV. Dinematichthys and two new genera with descriptions of nine new species. (24): 122, Figures 9, 24, 25.","Ophidiiformes","Bythitidae","","26 May 1978 (1978 May 26 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Cuyo Islands","Cocoro","","Philippines","Palawan","","Philippine Islands, Cocoro Island (Cuyo Island).",10.8817,121.204,"Springer, V. G.; Smithsonian Team; Silliman University Group; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","SP 78-26","","","","","Sp-78","Rotenone; Dipnet","0 to 3","",,,"","333189","","","","","","","","","11 Aug 2020 18:24:00","http://n2t.net/ark:/65665/3a44a25d9-9b3c-4e21-accf-4946a9c3e4c4"
