Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
"263681","Specimen/Lot","",85,"Alionematichthys plicatosurculus Moller & Schwarzhans","","Alionematichthys plicatosurculus Moller & Schwarzhans : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","","","Ophidiiformes","Bythitidae","","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"17 of 100+ specimens removed to USNM 374186. 2 of 83+ specimens removed to USNM 376182. One of 81+ specimens removed to USNM 377203. 25 specimens removed to USNM 377214.","346491","","","","","","","","","24 Jul 2020 15:39:00","http://n2t.net/ark:/65665/397446060-c29b-4c90-8016-de0fb9d44e47"
"263683","Specimen/Lot","",14,"Alionematichthys plicatosurculus Moller & Schwarzhans","","Alionematichthys plicatosurculus Moller & Schwarzhans : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","","","Ophidiiformes","Bythitidae","","24 Apr 1979 (1979 Apr 24 - 0000 00 00; 15:00 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Maloh, Negros Oriental, Philippine Islands",9.0517,122.985,"Knapp, L. W.; Libbey, J. D.; Alcala, L.; Ferrari, F. D.; Catada, D.","LK 79-2; LWK 79-2","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"9 of 32 specimens removed to USNM 374184. 9 of 23 specimens removed to USNM 376179. Moller & Schwarzhans 2008 state 13 specimens but there are 14 in the jar July 2010.","346491","","","","","","","","","24 Jul 2020 15:15:00","http://n2t.net/ark:/65665/334e768e3-0a1d-4477-b7fc-c66e3165261a"
"366596","Specimen/Lot","Types",1,"Alionematichthys plicatosurculus Moller & Schwarzhans","","Alionematichthys plicatosurculus Moller & Schwarzhans : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","Paratype","Moller, P. D., Schwarzhans, W. W. 2008. Review of the Dinematichthyini (Teleostei: Bythitidae) of the Indo-Pacific. Part IV. Dinematichthys and two new genera with descriptions of nine new species. (24): 109, 14-15.","Ophidiiformes","Bythitidae","","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","","Otolith::1",,"One of 2 specimens removed to USNM 374192.","000000","","","","","","","","","24 Jul 2020 15:38:00","http://n2t.net/ark:/65665/3018a79f3-d4c8-4603-96ab-d523a33657b0"
"376226","Specimen/Lot","",3,"Alionematichthys plicatosurculus Moller & Schwarzhans","","Alionematichthys plicatosurculus Moller & Schwarzhans : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","","","Ophidiiformes","Bythitidae","","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"Removed from USNM 263692.","346491","","","","","","","","","24 Jul 2020 15:46:00","http://n2t.net/ark:/65665/3647fe814-eaea-42a4-84c9-9361af33af87"
"377193","Specimen/Lot","",4,"Alionematichthys plicatosurculus Moller & Schwarzhans","","Alionematichthys plicatosurculus Moller & Schwarzhans : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","","","Ophidiiformes","Bythitidae","","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"Removed from USNM 263692.","346491","","","","","","","","","24 Jul 2020 15:46:00","http://n2t.net/ark:/65665/37cd65411-1572-4065-9f33-dfbaffe5626e"
"377214","Specimen/Lot","",25,"Alionematichthys riukiuensis","","Alionematichthys riukiuensis : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","","","Ophidiiformes","Bythitidae","","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"Removed from USNM 263681.","346491","","","","","","","","","24 Jul 2020 15:38:00","http://n2t.net/ark:/65665/3b675017f-a271-4eb7-af6c-a8ce21826944"
"263691","Specimen/Lot","Types",6,"Alionematichthys suluensis Moller & Schwarzhans","","Alionematichthys suluensis Moller & Schwarzhans : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","Paratype","Moller, P. D., Schwarzhans, W. W. 2008. Review of the Dinematichthyini (Teleostei: Bythitidae) of the Indo-Pacific. Part IV. Dinematichthys and two new genera with descriptions of nine new species. (24): 122, Figures 9, 24, 25.","Ophidiiformes","Bythitidae","","4 May 1979 (1979 May 04 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side Solino (Selinog) Island, Zamboanga Del Norte, Mindanao, Philippine Islands",8.8617,123.41,"Alcala, A. C.; Fehlmann, H. A.; Ferrari, F. D.","LK 79-10; LWK 79-10","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"One of 8 specimens removed to USNM 377191. One of seven specimens to USNM 398711.","346491","","","","","","","","","24 Jul 2020 21:07:00","http://n2t.net/ark:/65665/3d43db0ac-04d0-4aa7-b916-ca427c6dfb52"
"376179","Specimen/Lot","Types",9,"Alionematichthys suluensis Moller & Schwarzhans","","Alionematichthys suluensis Moller & Schwarzhans : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","Paratype","Moller, P. D., Schwarzhans, W. W. 2008. Review of the Dinematichthyini (Teleostei: Bythitidae) of the Indo-Pacific. Part IV. Dinematichthys and two new genera with descriptions of nine new species. (24): 122, Figures 9, 24, 25.","Ophidiiformes","Bythitidae","","24 Apr 1979 (1979 Apr 24 - 0000 00 00; 15:00 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Maloh, Negros Oriental, Philippine Islands",9.0517,122.985,"Knapp, L. W.; Libbey, J. D.; Alcala, L.; Ferrari, F. D.; Catada, D.","LK 79-2; LWK 79-2","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"Removed from USNM 263683.","346491","","","","","","","","","24 Jul 2020 15:15:00","http://n2t.net/ark:/65665/3024646e4-82ed-4a77-ba52-fb00249df376"
"376182","Specimen/Lot","Types",2,"Alionematichthys suluensis Moller & Schwarzhans","","Alionematichthys suluensis Moller & Schwarzhans : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","Paratype","Moller, P. D., Schwarzhans, W. W. 2008. Review of the Dinematichthyini (Teleostei: Bythitidae) of the Indo-Pacific. Part IV. Dinematichthys and two new genera with descriptions of nine new species. (24): 122, Figures 9, 24, 25.","Ophidiiformes","Bythitidae","","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"Removed from USNM 263681.","346491","","","","","","","","","24 Jul 2020 15:38:00","http://n2t.net/ark:/65665/3e3de6be3-e16c-4c54-a86c-eb169c5e4d34"
"376186","Specimen/Lot","Types",5,"Alionematichthys suluensis Moller & Schwarzhans","","Alionematichthys suluensis Moller & Schwarzhans : Bythitidae : Ophidiiformes : Actinopterygii : Chordata","Paratype","Moller, P. D., Schwarzhans, W. W. 2008. Review of the Dinematichthyini (Teleostei: Bythitidae) of the Indo-Pacific. Part IV. Dinematichthys and two new genera with descriptions of nine new species. (24): 122, Figures 9, 24, 25.","Ophidiiformes","Bythitidae","","3 May 1979 (1979 May 03 - 0000 00 00; 07:15 - 09:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8567,123.41,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Alcala, A. C.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-7; LWK 79-7","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"Removed from USNM 263689. Moller & Schwarzhans 2008 state 3 specimens as paratypes. The status of the remianing two specimens is unknown Aug 2010.","346491","","","","","","","","","24 Jul 2020 20:18:00","http://n2t.net/ark:/65665/3c8818a7f-5269-4250-8e6a-9c1e71bcf058"
"443670","Specimen/Lot","",1,"Amanses scopas","","Amanses scopas : Monacanthidae : Tetraodontiformes : Actinopterygii : Chordata","","","Tetraodontiformes","Monacanthidae","","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","346491","","","","","","","","","24 Jul 2020 15:45:00","http://n2t.net/ark:/65665/316ed96dc-ae2b-4b3f-95ba-1a0c5983f9a9"
"332725","Specimen/Lot","",165,"Ambassidae","","Ambassidae : Ambassidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Ambassidae","","17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.","LK 79-18; LWK 79-18","","","","","Sp-79","Resin 1 3/4 gal.","0 to 1","",,,"","000000","","","","","","","","","27 Jul 2020 20:32:00","http://n2t.net/ark:/65665/3798bdf6c-c70e-4890-b2df-21d01afef60b"
"332735","Specimen/Lot","",175,"Ambassidae","","Ambassidae : Ambassidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Ambassidae","","9 May 1979 (1979 May 09 - 0000 00 00; 14:00 - 16:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Canauay River About 250 Feet Upstream From Mouth, Along Western Shore and In Tidal Mangrove Pool, Negros Oriental, Philippine Islands",9.05,123.063,"Knapp, L. W.; Fehlmann, H. A.; Alcala, A. C.; Alcala, L.; Cabanban, A. A.","LK 79-12; LWK 79-12","","","","","Sp-79","pronofish","0 to 0.9","",,,"","000000","","","","","","","","","27 Jul 2020 18:26:00","http://n2t.net/ark:/65665/3bcf79c8e-bfff-40da-8777-8a2858fb90f3"
"332769","Specimen/Lot","",4,"Ambassidae","","Ambassidae : Ambassidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Ambassidae","","14 May 1979 (1979 May 14 - 0000 00 00; 15:00 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Tidal Lagoon, Northeast Side of Siquijor Island, P.I.",9.215,123.48,"Knapp, L. W.; Fehlmann, H. A.; Alcala, L.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.","LK 79-14; LWK 79-14","","","SP-79","","Sp-79","Rotenone","0 to 1","",,,"","000000","","","","","","","","","27 Jul 2020 19:04:00","http://n2t.net/ark:/65665/3f5de4f14-e3ea-413c-ab8c-dea0477c5be3"
"332782","Specimen/Lot","",999,"Ambassidae","","Ambassidae : Ambassidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Ambassidae","","16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45)","North Pacific Ocean","","Philippine Archipelago","","Siquijor","","Philippines","Siquijor","","Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.","LK 79-17; LWK 79-17","","","","","Sp-79","Pro-Noxfish","0 to 1","",,,"Actual # of specimens is 1292","000000","","","","","","","","","27 Jul 2020 20:23:00","http://n2t.net/ark:/65665/3dd427b8c-6879-4f09-9f43-b42203175250"
"226917","Specimen/Lot","",3,"Amblycirrhitus bimacula","","Amblycirrhitus bimacula : Cirrhitidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Cirrhitidae","","2 May 1979 (1979 May 02 - 0000 00 00; 06:30 - 09:00)","North Pacific Ocean","","","","Mindanao","","Philippines","Zamboanga del Norte","","West Side of Alibay (Aliguay I.), Zamboanga Del Norte, Mindanao, P.I.",8.7467,123.212,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-5; LWK 79-5","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","341645","","","","","","","","","24 Jul 2020 16:38:00","http://n2t.net/ark:/65665/3c5f2bc60-b786-41f1-bf27-97cdffe53ce4"
"226919","Specimen/Lot","",4,"Amblycirrhitus bimacula","","Amblycirrhitus bimacula : Cirrhitidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Cirrhitidae","","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","341645","","","","","","","","","24 Jul 2020 15:37:00","http://n2t.net/ark:/65665/35185caa9-fa73-438f-a424-25740e631eae"
"226922","Specimen/Lot","",10,"Amblycirrhitus bimacula","","Amblycirrhitus bimacula : Cirrhitidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Cirrhitidae","","3 May 1979 (1979 May 03 - 0000 00 00; 07:15 - 09:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8567,123.41,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Alcala, A. C.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-7; LWK 79-7","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"","341645","","","","","","","","","24 Jul 2020 20:22:00","http://n2t.net/ark:/65665/3b0fb2eef-d9bf-4263-9c59-ac7b35ea54ec"
"226925","Specimen/Lot","",3,"Amblycirrhitus bimacula","","Amblycirrhitus bimacula : Cirrhitidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Cirrhitidae","","18 May 1979 (1979 May 18 - 0000 00 00; 07:30 - 10:45)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","","Apo Island, Opposite West End of Chanos Pond",9.075,123.273,"Knapp, L. W.; Alcala, L.; Catada, D.; Inocencio, C.","LK 79-20; LWK 79-20","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","341645","","","","","","","","","27 Jul 2020 21:00:00","http://n2t.net/ark:/65665/352b9bd06-4a7f-4f45-b898-e5fa87e5c420"
"226926","Specimen/Lot","",1,"Amblycirrhitus bimacula","","Amblycirrhitus bimacula : Cirrhitidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Cirrhitidae","","4 May 1979 (1979 May 04 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side Solino (Selinog) Island, Zamboanga Del Norte, Mindanao, Philippine Islands",8.8617,123.41,"Alcala, A. C.; Fehlmann, H. A.; Ferrari, F. D.","LK 79-10; LWK 79-10","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"","341645","","","","","","","","","24 Jul 2020 21:05:00","http://n2t.net/ark:/65665/34ba7e705-0572-4607-8188-c8740e61f322"
"226929","Specimen/Lot","",5,"Amblycirrhitus bimacula","","Amblycirrhitus bimacula : Cirrhitidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Cirrhitidae","","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","341645","","","","","","","","","24 Jul 2020 16:24:00","http://n2t.net/ark:/65665/353e23e32-1e8d-4000-a9ba-b51e978bb63c"
"264455","Specimen/Lot","",1,"Amblyeleotris guttata","","Amblyeleotris guttata : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","18 May 1979 (1979 May 18 - 0000 00 00; 14:15 - 15:15)","North Pacific Ocean","","Philippine Archipelago","","Cebu Island","","Philippines","Cebu","","Caceres Reef near Huisan Point, east coast of Cebu, Philippine Islands","","","Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; McIntyre, P.; Keisner","JL-7","","","","","SP-79","Resin 2 gal.","24 to 30","",,,"","346491","","","","","","","","","28 Jul 2020 17:58:00","http://n2t.net/ark:/65665/3c1001498-6e9e-4d07-a958-71d331e7d5fc"
"264456","Specimen/Lot","",1,"Amblyeleotris guttata","","Amblyeleotris guttata : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","3 May 1979 (1979 May 03 - 0000 00 00; 14:00 - 15:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.855,123.41,"Libbey, J. D.; Miclat, R.; Podkulski, K.; Bernard, B.","LK 79-8; LWK 79-8","","","","","Sp-79","Pro-Noxfish","0 to 21","",,,"","346491","","","","","","","","","24 Jul 2020 20:18:00","http://n2t.net/ark:/65665/36a5a7266-c94c-4887-a569-3421121da1ff"
"303664","Specimen/Lot","",4,"Amblyeleotris guttata","","Amblyeleotris guttata : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","18 May 1979 (1979 May 18 - 0000 00 00; 07:30 - 10:45)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","","Apo Island, Opposite West End of Chanos Pond",9.075,123.273,"Knapp, L. W.; Alcala, L.; Catada, D.; Inocencio, C.","LK 79-20; LWK 79-20","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","333189","","","","","","","","","27 Jul 2020 21:04:00","http://n2t.net/ark:/65665/3949b18be-e185-4e1b-bcb0-6bb05239ab02"
"303699","Specimen/Lot","",12,"Amblyeleotris steinitzi","","Amblyeleotris steinitzi : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","18 May 1979 (1979 May 18 - 0000 00 00; 07:30 - 10:45)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","","Apo Island, Opposite West End of Chanos Pond",9.075,123.273,"Knapp, L. W.; Alcala, L.; Catada, D.; Inocencio, C.","LK 79-20; LWK 79-20","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","000000","","","","","","","","","27 Jul 2020 21:04:00","http://n2t.net/ark:/65665/3d6aef155-f32b-4066-aad5-e5be46d41398"
"264464","Specimen/Lot","",1,"Amblyeleotris wheeleri","","Amblyeleotris wheeleri : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","24 Apr 1979 (1979 Apr 24 - 0000 00 00; 15:00 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Maloh, Negros Oriental, Philippine Islands",9.0517,122.985,"Knapp, L. W.; Libbey, J. D.; Alcala, L.; Ferrari, F. D.; Catada, D.","LK 79-2; LWK 79-2","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","346491","","","","","","","","","24 Jul 2020 15:17:00","http://n2t.net/ark:/65665/32f1d7ef6-7067-46e1-82bc-7a5e257cdf26"
"303665","Specimen/Lot","",3,"Amblyeleotris wheeleri","Amblyeleotris fasciata","Amblyeleotris wheeleri : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","18 May 1979 (1979 May 18 - 0000 00 00; 07:30 - 10:45)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","","Apo Island, Opposite West End of Chanos Pond",9.075,123.273,"Knapp, L. W.; Alcala, L.; Catada, D.; Inocencio, C.","LK 79-20; LWK 79-20","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","333189","","","","","","","","","27 Jul 2020 21:08:00","http://n2t.net/ark:/65665/3fc351863-c410-46d5-b924-dd38e134e1b5"
"273990","Specimen/Lot","",1,"Amblyglyphidodon","","Amblyglyphidodon : Pomacentridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Pomacentridae","","14 May 1979 (1979 May 14 - 0000 00 00; 11:30 - 13:00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Approximately 2 kilometers West Town of Siquijor, Siquijor Island, Philippine Islands",9.225,123.48,"Libbey, J. D.; Knapp, L. W.; Fehlmann, H. A.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; Catada, D.","LK 79-13; LWK 79-13","","","","","Sp-79","Pro-Noxfish","24 to 30","",,,"","346491","","","","","","","","","27 Jul 2020 18:55:00","http://n2t.net/ark:/65665/3ab0e99e1-7bb9-4eb8-962f-c0f3b2de4074"
"273988","Specimen/Lot","",3,"Amblyglyphidodon curacao","","Amblyglyphidodon curacao : Pomacentridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Pomacentridae","","7 May 1979 (1979 May 07 - 0000 00 00; 14:38)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Pescador Island","","Philippines","Cebu","Moalboal","Northwest side of Pescador Island, 2 kilometers from Cebu Mainland Nearest Town Resort of Moalboal, Cebu, Philippine Islands",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.","JL-3","","","","","Sp-79","Rotenone","18 to 24","",,,"","346491","","","","","","","","","28 Jul 2020 16:33:00","http://n2t.net/ark:/65665/31bcfeb39-9d65-4ee3-acd3-fd2f977f1a99"
"273989","Specimen/Lot","",2,"Amblyglyphidodon curacao","","Amblyglyphidodon curacao : Pomacentridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Pomacentridae","","15 May 1979 (1979 May 15 - 0000 00 00; 05:30 - 07:30)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Near Tonga Point, Siquijor Island, Philippine Islands",9.225,123.47,"Knapp, L. W.; Fehlmann, H. A.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, A. C.","LK 79-15; LWK 79-15","","","","","Sp-79","Pro-Noxfish","0 to 1","",,,"","346491","","","","","","","","","27 Jul 2020 19:25:00","http://n2t.net/ark:/65665/3e6c066aa-1794-4fa7-b39c-d8ed6fd3f52c"
"273992","Specimen/Lot","",1,"Amblyglyphidodon curacao","","Amblyglyphidodon curacao : Pomacentridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Pomacentridae","","18 May 1979 (1979 May 18 - 0000 00 00; 14:15 - 15:15)","North Pacific Ocean","","Philippine Archipelago","","Cebu Island","","Philippines","Cebu","","Caceres Reef near Huisan Point, east coast of Cebu, Philippine Islands","","","Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.; McIntyre, P.; Keisner","JL-7","","","","","SP-79","Resin 2 gal.","24 to 30","",,,"","346491","","","","","","","","","28 Jul 2020 18:00:00","http://n2t.net/ark:/65665/3111cb378-126c-4e4c-a351-dd760e6a44f5"
"268184","Specimen/Lot","",1,"Amblygobius","","Amblygobius : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","7 May 1979 (1979 May 07 - 0000 00 00; 13:05 - 15:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Daco Island","","Philippines","Negros Oriental","","East Side of Daco Island, North Bais Bay, Negros Oriental, Philippine Islands",9.58,123.153,"Knapp, L. W.","LK 79-11; LWK 79-11","","","","","Sp-79","pronofish","0 to 1","",,,"","346491","","","","","","","","","27 Jul 2020 18:18:00","http://n2t.net/ark:/65665/35fd78937-1112-43da-a4c5-01ef6d168879"
"303685","Specimen/Lot","",11,"Amblygobius bynoensis","Acentrogobius decoratus","Amblygobius bynoensis : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","18 May 1979 (1979 May 18 - 0000 00 00; 07:30 - 10:45)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","","Apo Island, Opposite West End of Chanos Pond",9.075,123.273,"Knapp, L. W.; Alcala, L.; Catada, D.; Inocencio, C.","LK 79-20; LWK 79-20","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","333189","","","","","","","","","27 Jul 2020 21:08:00","http://n2t.net/ark:/65665/3244d5c99-da8e-4f3e-bda7-0333095732d4"
