Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
228557,Specimen/Lot,,1,Diodon holocanthus,,Diodon holocanthus : Diodontidae : Tetraodontiformes : Actinopterygii : Chordata,,,Tetraodontiformes,Diodontidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3616dd621-3e8e-4b30-9041-28ab4191bfba
259151,Specimen/Lot,,1,Enneapterygius philippinus,,Enneapterygius philippinus : Tripterygiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Tripterygiidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,"Identified by r. fricke, 1997.",333189,,,,,,,,,12/17/2018 16:43,http://n2t.net/ark:/65665/3d59cb330-0bb5-4e3f-a86f-89745f6106f8
315728,Specimen/Lot,,1,Entomacrodus,,Entomacrodus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,Removed from usnm 296061.,0,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/347a358ec-2196-4dd6-90be-5ca5c9472026
274613,Specimen/Lot,,1,Entomacrodus caudofasciatus,,Entomacrodus caudofasciatus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3dbcdf6ba-3f33-488d-af57-28ee8cb694f9
304272,Specimen/Lot,,17,Entomacrodus caudofasciatus,,Entomacrodus caudofasciatus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333789,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/30304ae2c-2c88-44fb-b2a8-1649267950a2
261049,Specimen/Lot,,2,Fowleria vaiulae,,Fowleria vaiulae : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,Id.'d by t.h. fraser july/2002.,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3f6596903-4d50-4841-b349-07e8c4a31387
261649,Specimen/Lot,,12,Gnatholepis,,Gnatholepis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobionellinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:17,http://n2t.net/ark:/65665/35627b817-7398-476c-8662-b6e2559adc22
262012,Specimen/Lot,,3,Grammistes sexlineatus,,Grammistes sexlineatus : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,Epinephelinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/38083d4ef-83ec-404c-88f9-55595bbbe14a
277315,Specimen/Lot,,3,Halichoeres argus,,Halichoeres argus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3839b7f91-b642-4b76-9609-02accfd8b304
276781,Specimen/Lot,,2,Halichoeres hortulanus,Halichoeres centriquadrus,Halichoeres hortulanus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3582f13b0-7e80-4068-b140-27d832305187
277272,Specimen/Lot,,1,Halichoeres hortulanus,,Halichoeres hortulanus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3a7e92f94-65c9-4cc5-9c30-ce925bb8a3f2
277143,Specimen/Lot,,34,Halichoeres margaritaceus,,Halichoeres margaritaceus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3208f16f3-1508-405d-b934-42d1b0f4e788
277243,Specimen/Lot,,2,Halichoeres marginatus,,Halichoeres marginatus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/336b939d8-d9e8-4303-b961-7758a84e1c2d
277149,Specimen/Lot,,3,Halichoeres podostigma,,Halichoeres podostigma : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/374738eb9-f867-47ae-bfc6-4cdc32594464
259281,Specimen/Lot,,1,Halichoeres scapularis,,Halichoeres scapularis : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3429a6efc-ac90-436e-8fd4-702132e6ac5b
277517,Specimen/Lot,,1,Hemigymnus melapterus,,Hemigymnus melapterus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3f2e87f53-1896-46dc-bfc3-68e136fc904c
230404,Specimen/Lot,,1,Hologymnosus annulatus,,Hologymnosus annulatus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/34a9269fc-caf8-4c68-9982-375aab1ba000
292564,Specimen/Lot,,10,Istiblennius edentulus,,Istiblennius edentulus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,Radiograph::2,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/32a9ec2dc-caf4-4653-b830-2f1eaa10d609
RAD 103230,Image,Radiograph Collection,3,Istiblennius edentulus,,Istiblennius edentulus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,Catalog Number : USNM 292564,,,,Sp-78,,0 to 1.8,,Polyester:MSC:3,,,2078776,,,,,,,,,10/24/2018 20:34,http://n2t.net/ark:/65665/3fce9fdcf-294c-4e19-82b7-e3fb3935c2ec
296065,Specimen/Lot,,1,Istiblennius lineatus,,Istiblennius lineatus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,Radiograph::1,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3a2d4d9a1-91ed-49ca-b40b-a516ba7799c3
RAD 103413,Image,Radiograph Collection,1,Istiblennius lineatus,,Istiblennius lineatus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,Catalog Number : USNM 296065,,,,Sp-78,,0 to 1.8,,Polyester:MSC:1,,,2078776,,,,,,,,,10/24/2018 20:34,http://n2t.net/ark:/65665/38fec27ed-8c8b-43bb-9004-a98a4210e351
362590,Specimen/Lot,,1,Leptoscarus vaigiensis,,Leptoscarus vaigiensis : Scaridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Scaridae,Sparisomatinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,Det. by g. nelson.,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3615e92af-5d3f-4ecf-885e-76dba0412050
291827,Specimen/Lot,,20,Meiacanthus grammistes,,Meiacanthus grammistes : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,"2 of 22 specs. exch. to msnto, sept. 1992. 1 head dissected by g.d. johnson.(1990’s) and added to jar (2012).",333189,,,,,,,,,5/1/2019 18:51,http://n2t.net/ark:/65665/3f1482bdc-3ebd-4667-80f7-bb31f94ea215
387921,Specimen/Lot,,5,Myripristis violacea,,Myripristis violacea : Holocentridae : Beryciformes : Actinopterygii : Chordata,,,Beryciformes,Holocentridae,Myripristinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3a42bf4a0-3846-4c2a-87ff-3928ecf3de50
261153,Specimen/Lot,,7,Nectamia fusca,Apogon savayensis; Apogon guamensis,Nectamia fusca : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/33edea3be-8068-4c01-9b65-25ff90b7e9c0
268348,Specimen/Lot,,3,Ostorhinchus cookii,Apogon cookii,Ostorhinchus cookii : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,6/25/2019 12:30,http://n2t.net/ark:/65665/30746a262-d3df-42bb-8f8f-42bcb7549c7a
260971,Specimen/Lot,,10,Ostorhinchus cyanosoma,Apogon cyanosoma,Ostorhinchus cyanosoma : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3d8d16e4e-8f18-4887-bfb2-af19f3e99cbf
370288,Specimen/Lot,,2,Ostorhinchus hartzfeldii,Apogon hartzfeldi,Ostorhinchus hartzfeldii : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,Id.'d by t.h. fraser july/2002.,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3c722ea22-8f0f-421c-91af-6182662ac4dd
261058,Specimen/Lot,,8,Ostorhinchus hoevenii,Foa; Apogon hoeveni,Ostorhinchus hoevenii : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3b43ff10e-9564-4cc9-94a9-110d20f181b8
398816,Specimen/Lot,,1,Ostorhinchus multilineatus,,Ostorhinchus multilineatus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/32f0e89d1-11b7-42ab-8df1-d0a8c91205a9
261002,Specimen/Lot,,46,Ostorhinchus novemfasciatus,Apogon novemfasciatus,Ostorhinchus novemfasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3fe40c134-6b61-44e4-a773-182f695d74e8
447267,Specimen/Lot,,7,Ostorhinchus taeniophorus,,Ostorhinchus taeniophorus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,6/25/2019 12:31,http://n2t.net/ark:/65665/3de4d40c9-8f1c-463e-a193-83af07e099dc
262080,Specimen/Lot,,80,Oxycheilinus bimaculatus,,Oxycheilinus bimaculatus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3a4719500-a283-48da-aab1-16cdda70058a
228403,Specimen/Lot,,12,Parapercis cylindrica,,Parapercis cylindrica : Pinguipedidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pinguipedidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/33a87f501-f818-44a2-b303-ad57070afa89
266190,Specimen/Lot,,2,Parascorpaena picta,,Parascorpaena picta : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3dd43f3a3-8562-436c-998c-9aa8b44ba0e9
399063,Specimen/Lot,,4,Pervagor janthinosoma,,Pervagor janthinosoma : Monacanthidae : Tetraodontiformes : Actinopterygii : Chordata,,,Tetraodontiformes,Monacanthidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/310b4f827-40a7-4906-9d56-826abbd5eb0a
219802,Specimen/Lot,,1,Platybelone argalus platyura,,Platybelone argalus platyura : Belonidae : Beloniformes : Actinopterygii : Chordata,,,Beloniformes,Belonidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3bedd9adb-697f-4e39-94e1-3fa7a98703b3
228661,Specimen/Lot,,78,Plotosus lineatus,,Plotosus lineatus : Plotosidae : Siluriformes : Actinopterygii : Chordata,,,Siluriformes,Plotosidae,,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,0,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3f45af3d5-f4e7-498d-9858-0f9997f0c503
296251,Specimen/Lot,,1,Praealticus bilineatus,,Praealticus bilineatus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3e54bf41b-fb3c-4013-b013-d54c0e4f6d8d
291885,Specimen/Lot,,5,Praealticus bilineatus,,Praealticus bilineatus : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Salariinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,Females,0,,,,,,,,,5/1/2019 18:51,http://n2t.net/ark:/65665/3c037b8f9-f133-455d-97f3-6087d87aca79
264962,Specimen/Lot,,1,Priolepis cinctus,Priolepis,Priolepis cinctus : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,10 May 1978 (1978 May 10 - 0000 00 00),Pacific,,Philippine Archipelago,Central Visayas,Siquijor Island,,Philippines,,,"Philippine Islands, Siquijor Island, West side, approximately 1 1/4 miles Northwest of Paliton Village",9.1778,123.448,"Springer, V. G.; Smithsonian Team; Silliman University Group",SP 78-5,,,,,Sp-78,,0 to 1.8,,,,,333189,,,,,,,,,12/21/2018 13:58,http://n2t.net/ark:/65665/3c63e5c33-542e-4f2e-9591-46e5fedee187
