EstimateS (Version 9.1.0), Copyright R. K. Colwell:  http://viceroy.eeb.uconn.edu/estimates
Shared Species and Similarity Statistics Output from Input File:  SI_78-79_all  (June 7, 2022)

First Sample	Second Sample	Sobs First Sample	Sobs Second Sample	Shared Species Observed	ACE First Sample	ACE Second Sample	Chao Shared Esimated	Jaccard Classic	Sorensen Classic	Chao-Jaccard-Raw Abundance-based	Chao-Jaccard-Est Abundance-based	Chao-Jaccard-EstSD Abundance-based	Chao-Sorensen-Raw Abundance-based	Chao-Sorensen-Est Abundance-based	Chao-Sorensen-EstSD Abundance-based	Morisita-Horn	Bray-Curtis	
18	37	89	104	11	158.259	142.454	17.794	0.06	0.114	0.089	0.105	0	0.163	0.189	0	0.073	0.065	
18	38	89	99	6	158.259	127.355	13.532	0.033	0.064	0.053	0.057	0	0.101	0.107	0	0.055	0.042	
18	39	89	94	28	158.259	145.55	51.755	0.181	0.306	0.186	0.225	0	0.314	0.368	0	0.102	0.138	
18	40	89	73	23	158.259	137.949	34.329	0.165	0.284	0.319	0.527	0	0.484	0.69	0	0.209	0.187	
18	41	89	57	1	158.259	86.164	1.25	0.007	0.014	0.001	0.002	0	0.002	0.004	0	0	0.002	
18	42	89	22	6	158.259	38.656	6.467	0.057	0.108	0.085	0.086	0	0.156	0.158	0	0.034	0.079	
18	43	89	32	11	158.259	37.95	19.332	0.1	0.182	0.189	0.21	0	0.318	0.348	0	0.41	0.218	
18	44	89	37	10	158.259	42.797	12.552	0.086	0.159	0.108	0.131	0	0.195	0.232	0	0.073	0.109	
18	45	89	24	6	158.259	27.841	7.68	0.056	0.106	0.102	0.103	0	0.186	0.187	0	0.052	0.068	
18	46	89	14	0	158.259	17.132	0	0	0	0	0	0	0	0	0	0	0	
18	47	89	21	8	158.259	23.222	9.967	0.078	0.145	0.154	0.159	0	0.267	0.275	0	0.192	0.115	
18	48	89	66	16	158.259	93.224	29.725	0.115	0.206	0.217	0.296	0	0.357	0.457	0	0.428	0.197	
18	49	89	30	1	158.259	38.428	1.25	0.008	0.017	0.002	0.003	0	0.003	0.005	0	0	0.003	
18	50	89	51	3	158.259	98.052	6.071	0.022	0.043	0.009	0.013	0	0.018	0.026	0	0.003	0.012	
18	51	89	38	0	158.259	43.468	0	0	0	0	0	0	0	0	0	0	0	
18	52	89	32	0	158.259	39.695	0	0	0	0	0	0	0	0	0	0	0	
18	53	89	68	17	158.259	91.56	28.269	0.121	0.217	0.156	0.177	0	0.27	0.3	0	0.129	0.104	
18	54	89	89	7	158.259	111.201	8.468	0.041	0.079	0.049	0.052	0	0.093	0.1	0	0.023	0.029	
18	55	89	54	11	158.259	68.912	100.811	0.083	0.154	0.141	0.163	0	0.248	0.28	0	0.202	0.191	
18	56	89	48	0	158.259	59.289	0	0	0	0	0	0	0	0	0	0	0	
18	57	89	33	0	158.259	40.799	0	0	0	0	0	0	0	0	0	0	0	
18	58	89	67	4	158.259	85.193	7.375	0.026	0.051	0.017	0.036	0	0.033	0.069	0	0.002	0.007	
18	59	89	69	5	158.259	91.088	13.375	0.033	0.063	0.012	0.013	0	0.023	0.025	0	0.006	0.015	
18	60	89	57	5	158.259	93.268	10.625	0.035	0.068	0.013	0.03	0	0.026	0.059	0	0.001	0.009	
18	61	89	74	8	158.259	92.37	23.592	0.052	0.098	0.03	0.036	0	0.059	0.069	0	0.011	0.035	
18	62	89	71	8	158.259	101.386	19.438	0.053	0.1	0.031	0.042	0	0.061	0.08	0	0.007	0.04	
18	63	89	82	5	158.259	102.323	7.49	0.03	0.058	0.006	0.008	0	0.013	0.016	0	0.001	0.007	
18	64	89	43	10	158.259	57.305	15.36	0.082	0.152	0.069	0.089	0	0.129	0.163	0	0.052	0.075	
18	65	89	96	13	158.259	115.523	21.544	0.076	0.141	0.046	0.049	0	0.087	0.094	0	0.013	0.039	
18	66	89	48	11	158.259	81.477	29.936	0.087	0.161	0.104	0.137	0	0.188	0.241	0	0.088	0.105	
18	67	89	43	11	158.259	65.205	15.265	0.091	0.167	0.121	0.144	0	0.217	0.252	0	0.1	0.143	
18	68	89	8	0	158.259	8.348	0	0	0	0	0	0	0	0	0	0	0	
19	20	35	32	1	47.365	46.447	1	0.015	0.03	0.005	0.005	0	0.01	0.01	0	0.001	0.009	
19	21	35	63	17	47.365	101.699	44.444	0.21	0.347	0.266	0.293	0	0.42	0.454	0	0.223	0.178	
19	22	35	20	3	47.365	52.777	7.826	0.058	0.109	0.039	0.044	0	0.075	0.083	0	0.024	0.027	
19	23	35	31	0	47.365	37.888	0	0	0	0	0	0	0	0	0	0	0	
19	24	35	40	10	47.365	94.303	34.688	0.154	0.267	0.063	0.082	0	0.119	0.152	0	0.022	0.077	
19	25	35	38	4	47.365	59.387	12.037	0.058	0.11	0.018	0.025	0	0.034	0.049	0	0.004	0.026	
19	26	35	52	9	47.365	86.118	10.661	0.115	0.207	0.219	0.227	0	0.359	0.37	0	0.45	0.232	
19	27	35	30	2	47.365	41.933	2.667	0.032	0.062	0.012	0.015	0	0.024	0.029	0	0.005	0.018	
19	28	35	15	0	47.365	18.084	0	0	0	0	0	0	0	0	0	0	0	
19	29	35	134	16	47.365	224.279	25.197	0.105	0.189	0.207	0.248	0	0.343	0.398	0	0.064	0.067	
19	30	35	41	13	47.365	71.504	17.96	0.206	0.342	0.161	0.181	0	0.277	0.307	0	0.079	0.143	
19	31	35	72	7	47.365	106.388	19.5	0.07	0.131	0.127	0.261	0	0.226	0.414	0	0.029	0.041	
19	32	35	66	16	47.365	126.645	40.38	0.188	0.317	0.146	0.172	0	0.254	0.293	0	0.045	0.127	
19	33	35	5	1	47.365	7.222	0	0.026	0.05	0.025	0.029	0	0.05	0.057	0	0.008	0.007	
19	34	35	67	9	47.365	90.773	9.794	0.097	0.176	0.094	0.096	0	0.172	0.175	0	0.036	0.069	
19	35	35	62	4	47.365	89.968	7.096	0.043	0.082	0.016	0.021	0	0.031	0.041	0	0.002	0.016	
19	36	35	74	12	47.365	132.624	14.999	0.124	0.22	0.195	0.199	0	0.326	0.332	0	0.056	0.098	
19	37	35	104	6	47.365	142.454	12.027	0.045	0.086	0.026	0.043	0	0.05	0.083	0	0.005	0.024	
19	38	35	99	0	47.365	127.355	0	0	0	0	0	0	0	0	0	0	0	
19	39	35	94	11	47.365	145.55	20	0.093	0.171	0.076	0.097	0	0.141	0.177	0	0.036	0.062	
19	40	35	73	11	47.365	137.949	18.898	0.113	0.204	0.12	0.146	0	0.214	0.254	0	0.046	0.107	
19	41	35	57	0	47.365	86.164	0	0	0	0	0	0	0	0	0	0	0	
19	42	35	22	4	47.365	38.656	20.571	0.075	0.14	0.017	0.027	0	0.033	0.052	0	0.001	0.022	
19	43	35	32	7	47.365	37.95	10.89	0.117	0.209	0.087	0.095	0	0.16	0.173	0	0.048	0.097	
19	44	35	37	9	47.365	42.797	15.75	0.143	0.25	0.169	0.175	0	0.288	0.297	0	0.099	0.103	
19	45	35	24	7	47.365	27.841	10.86	0.135	0.237	0.113	0.119	0	0.202	0.212	0	0.161	0.121	
19	46	35	14	0	47.365	17.132	0	0	0	0	0	0	0	0	0	0	0	
19	47	35	21	6	47.365	23.222	6.513	0.12	0.214	0.111	0.112	0	0.199	0.202	0	0.059	0.118	
19	48	35	66	10	47.365	93.224	13.035	0.11	0.198	0.116	0.12	0	0.209	0.214	0	0.06	0.086	
19	49	35	30	1	47.365	38.428	0	0.016	0.031	0.007	0.007	0	0.014	0.014	0	0.008	0.01	
19	50	35	51	1	47.365	98.052	1	0.012	0.023	0.007	0.007	0	0.013	0.013	0	0.003	0.009	
19	51	35	38	1	47.365	43.468	0	0.014	0.027	0.004	0.004	0	0.008	0.008	0	0.007	0.002	
19	52	35	32	0	47.365	39.695	0	0	0	0	0	0	0	0	0	0	0	
19	53	35	68	10	47.365	91.56	10.888	0.108	0.194	0.045	0.049	0	0.086	0.094	0	0.005	0.029	
19	54	35	89	3	47.365	111.201	3	0.025	0.048	0.015	0.016	0	0.03	0.031	0	0.003	0.008	
19	55	35	54	13	47.365	68.912	23.641	0.171	0.292	0.233	0.316	0	0.378	0.48	0	0.271	0.145	
19	56	35	48	0	47.365	59.289	0	0	0	0	0	0	0	0	0	0	0	
19	57	35	33	0	47.365	40.799	0	0	0	0	0	0	0	0	0	0	0	
19	58	35	67	3	47.365	85.193	4.972	0.03	0.059	0.009	0.011	0	0.018	0.021	0	0.001	0.009	
19	59	35	69	3	47.365	91.088	5.089	0.03	0.058	0.007	0.008	0	0.014	0.016	0	0.001	0.009	
19	60	35	57	2	47.365	93.268	3.5	0.022	0.043	0.005	0.007	0	0.009	0.013	0	0	0.004	
19	61	35	74	3	47.365	92.37	3.237	0.028	0.055	0.008	0.009	0	0.017	0.018	0	0.001	0.011	
19	62	35	71	6	47.365	101.386	10.879	0.06	0.113	0.034	0.043	0	0.066	0.083	0	0.006	0.035	
19	63	35	82	2	47.365	102.323	2.8	0.017	0.034	0.003	0.003	0	0.006	0.006	0	0	0.003	
19	64	35	43	5	47.365	57.305	7.125	0.068	0.128	0.079	0.086	0	0.146	0.158	0	0.145	0.093	
19	65	35	96	5	47.365	115.523	7.045	0.04	0.076	0.021	0.023	0	0.04	0.045	0	0.004	0.01	
19	66	35	48	8	47.365	81.477	12.038	0.107	0.193	0.075	0.09	0	0.139	0.165	0	0.029	0.088	
19	67	35	43	7	47.365	65.205	7.36	0.099	0.179	0.058	0.061	0	0.11	0.116	0	0.009	0.056	
19	68	35	8	0	47.365	8.348	0	0	0	0	0	0	0	0	0	0	0	
20	21	32	63	1	46.447	101.699	1	0.011	0.021	0.001	0.001	0	0.003	0.003	0	0	0.002	
20	22	32	20	1	46.447	52.777	0	0.02	0.038	0.024	0.025	0	0.047	0.048	0	0.066	0.009	
20	23	32	31	4	46.447	37.888	4	0.068	0.127	0.075	0.087	0	0.14	0.161	0	0.019	0.037	
20	24	32	40	1	46.447	94.303	1	0.014	0.028	0.003	0.003	0	0.005	0.006	0	0	0.004	
20	25	32	38	1	46.447	59.387	1	0.014	0.029	0.009	0.009	0	0.018	0.018	0	0.003	0.018	
20	26	32	52	0	46.447	86.118	0	0	0	0	0	0	0	0	0	0	0	
20	27	32	30	2	46.447	41.933	2	0.033	0.065	0.085	0.085	0	0.156	0.156	0	0.194	0.053	
20	28	32	15	1	46.447	18.084	0	0.022	0.043	0.015	0.015	0	0.03	0.03	0	0.033	0.013	
20	29	32	134	2	46.447	224.279	3.035	0.012	0.024	0.004	0.005	0	0.008	0.01	0	0.001	0.005	
20	30	32	41	1	46.447	71.504	1	0.014	0.027	0.003	0.004	0	0.007	0.007	0	0.001	0.005	
20	31	32	72	0	46.447	106.388	0	0	0	0	0	0	0	0	0	0	0	
20	32	32	66	1	46.447	126.645	1	0.01	0.02	0.001	0.001	0	0.002	0.002	0	0	0.002	
20	33	32	5	2	46.447	7.222	2	0.057	0.108	0.02	0.02	0	0.04	0.04	0	0.037	0.037	
20	34	32	67	0	46.447	90.773	0	0	0	0	0	0	0	0	0	0	0	
20	35	32	62	2	46.447	89.968	2	0.022	0.043	0.193	0.194	0	0.323	0.325	0	0.778	0.175	
20	36	32	74	1	46.447	132.624	1	0.01	0.019	0.003	0.003	0	0.007	0.007	0	0.001	0.006	
20	37	32	104	1	46.447	142.454	0	0.007	0.015	0.005	0.005	0	0.011	0.011	0	0.02	0.009	
20	38	32	99	4	46.447	127.355	4	0.031	0.061	0.095	0.098	0	0.174	0.179	0	0.347	0.129	
20	39	32	94	1	46.447	145.55	1	0.008	0.016	0.004	0.004	0	0.009	0.009	0	0.001	0.009	
20	40	32	73	0	46.447	137.949	0	0	0	0	0	0	0	0	0	0	0	
20	41	32	57	7	46.447	86.164	8.5	0.085	0.157	0.146	0.15	0	0.254	0.261	0	0.128	0.131	
20	42	32	22	0	46.447	38.656	0	0	0	0	0	0	0	0	0	0	0	
20	43	32	32	1	46.447	37.95	1	0.016	0.031	0.006	0.006	0	0.012	0.012	0	0.001	0.01	
20	44	32	37	0	46.447	42.797	0	0	0	0	0	0	0	0	0	0	0	
20	45	32	24	0	46.447	27.841	0	0	0	0	0	0	0	0	0	0	0	
20	46	32	14	5	46.447	17.132	9.695	0.122	0.217	0.066	0.072	0	0.123	0.134	0	0.075	0.106	
20	47	32	21	0	46.447	23.222	0	0	0	0	0	0	0	0	0	0	0	
20	48	32	66	1	46.447	93.224	1	0.01	0.02	0.005	0.005	0	0.009	0.009	0	0.001	0.009	
20	49	32	30	1	46.447	38.428	0	0.016	0.032	0.014	0.014	0	0.027	0.027	0	0.017	0.018	
20	50	32	51	1	46.447	98.052	1	0.012	0.024	0.011	0.011	0	0.022	0.022	0	0.007	0.015	
20	51	32	38	4	46.447	43.468	4.875	0.061	0.114	0.035	0.036	0	0.068	0.069	0	0.008	0.027	
20	52	32	32	2	46.447	39.695	2	0.032	0.063	0.012	0.013	0	0.023	0.026	0	0.002	0.009	
20	53	32	68	1	46.447	91.56	1	0.01	0.02	0.001	0.001	0	0.003	0.003	0	0	0.002	
20	54	32	89	2	46.447	111.201	2	0.017	0.033	0.008	0.008	0	0.015	0.015	0	0.007	0.008	
20	55	32	54	1	46.447	68.912	0	0.012	0.023	0.005	0.005	0	0.01	0.01	0	0.005	0.008	
20	56	32	48	5	46.447	59.289	7.814	0.067	0.125	0.018	0.018	0	0.035	0.036	0	0.002	0.007	
20	57	32	33	2	46.447	40.799	0	0.032	0.062	0.028	0.028	0	0.054	0.054	0	0.01	0.019	
20	58	32	67	2	46.447	85.193	2	0.021	0.04	0.023	0.023	0	0.045	0.045	0	0.014	0.027	
20	59	32	69	3	46.447	91.088	3.333	0.031	0.059	0.029	0.031	0	0.057	0.06	0	0.077	0.043	
20	60	32	57	0	46.447	93.268	0	0	0	0	0	0	0	0	0	0	0	
20	61	32	74	1	46.447	92.37	1	0.01	0.019	0.005	0.005	0	0.01	0.01	0	0.001	0.007	
20	62	32	71	1	46.447	101.386	1	0.01	0.019	0.008	0.008	0	0.016	0.016	0	0.002	0.008	
20	63	32	82	3	46.447	102.323	4.578	0.027	0.053	0.153	0.157	0	0.266	0.272	0	0.556	0.064	
20	64	32	43	0	46.447	57.305	0	0	0	0	0	0	0	0	0	0	0	
20	65	32	96	3	46.447	115.523	4.046	0.024	0.047	0.025	0.026	0	0.049	0.05	0	0.008	0.015	
20	66	32	48	3	46.447	81.477	8	0.039	0.075	0.009	0.009	0	0.017	0.018	0	0.002	0.013	
20	67	32	43	1	46.447	65.205	1	0.014	0.027	0.006	0.006	0	0.011	0.011	0	0.001	0.011	
20	68	32	8	1	46.447	8.348	1	0.026	0.05	0.014	0.014	0	0.027	0.027	0	0.014	0.027	
21	22	63	20	2	101.699	52.777	6	0.025	0.048	0.003	0.006	0	0.006	0.011	0	0.001	0.006	
21	23	63	31	1	101.699	37.888	1	0.011	0.021	0.001	0.001	0	0.003	0.003	0	0	0.002	
21	24	63	40	19	101.699	94.303	26.433	0.226	0.369	0.232	0.271	0	0.377	0.426	0	0.191	0.208	
21	25	63	38	5	101.699	59.387	9.25	0.052	0.099	0.019	0.027	0	0.037	0.053	0	0.022	0.023	
21	26	63	52	14	101.699	86.118	31.784	0.139	0.243	0.181	0.26	0	0.307	0.413	0	0.202	0.077	
21	27	63	30	4	101.699	41.933	10.5	0.045	0.086	0.006	0.007	0	0.012	0.013	0	0.003	0.011	
21	28	63	15	0	101.699	18.084	0	0	0	0	0	0	0	0	0	0	0	
21	29	63	134	28	101.699	224.279	49.564	0.166	0.284	0.441	0.591	0	0.613	0.743	0	0.309	0.236	
21	30	63	41	16	101.699	71.504	17.837	0.182	0.308	0.466	0.475	0	0.636	0.644	0	0.348	0.28	
21	31	63	72	9	101.699	106.388	22.498	0.071	0.133	0.09	0.106	0	0.166	0.191	0	0.077	0.066	
21	32	63	66	19	101.699	126.645	45.2	0.173	0.295	0.227	0.235	0	0.37	0.38	0	0.054	0.16	
21	33	63	5	1	101.699	7.222	0	0.015	0.029	0.037	0.039	0	0.071	0.074	0	0.034	0.003	
21	34	63	67	21	101.699	90.773	24.27	0.193	0.323	0.312	0.335	0	0.476	0.502	0	0.171	0.271	
21	35	63	62	2	101.699	89.968	2	0.016	0.032	0.004	0.005	0	0.007	0.01	0	0	0.004	
21	36	63	74	22	101.699	132.624	40.805	0.191	0.321	0.248	0.264	0	0.397	0.418	0	0.08	0.127	
21	37	63	104	10	101.699	142.454	25.211	0.064	0.12	0.045	0.098	0	0.086	0.179	0	0.006	0.02	
21	38	63	99	3	101.699	127.355	3.52	0.019	0.037	0.007	0.008	0	0.015	0.016	0	0.002	0.009	
21	39	63	94	19	101.699	145.55	50.308	0.138	0.242	0.171	0.197	0	0.292	0.329	0	0.188	0.194	
21	40	63	73	17	101.699	137.949	34.592	0.143	0.25	0.277	0.347	0	0.434	0.515	0	0.169	0.146	
21	41	63	57	2	101.699	86.164	2.338	0.017	0.033	0.007	0.008	0	0.014	0.015	0	0.002	0.01	
21	42	63	22	7	101.699	38.656	9.641	0.09	0.165	0.132	0.141	0	0.233	0.247	0	0.228	0.162	
21	43	63	32	12	101.699	37.95	23.686	0.145	0.253	0.289	0.455	0	0.449	0.626	0	0.235	0.145	
21	44	63	37	15	101.699	42.797	21.522	0.176	0.3	0.351	0.361	0	0.52	0.53	0	0.451	0.338	
21	45	63	24	8	101.699	27.841	10	0.101	0.184	0.378	0.38	0	0.548	0.55	0	0.785	0.324	
21	46	63	14	1	101.699	17.132	1	0.013	0.026	0.003	0.004	0	0.005	0.007	0	0.001	0.003	
21	47	63	21	8	101.699	23.222	8.518	0.105	0.19	0.227	0.229	0	0.371	0.373	0	0.141	0.109	
21	48	63	66	21	101.699	93.224	30.576	0.194	0.326	0.354	0.406	0	0.523	0.578	0	0.255	0.263	
21	49	63	30	2	101.699	38.428	2	0.022	0.043	0.003	0.003	0	0.006	0.006	0	0.003	0.005	
21	50	63	51	4	101.699	98.052	5.869	0.036	0.07	0.022	0.023	0	0.042	0.046	0	0.009	0.026	
21	51	63	38	1	101.699	43.468	0	0.01	0.02	0.007	0.007	0	0.015	0.015	0	0.017	0.008	
21	52	63	32	0	101.699	39.695	0	0	0	0	0	0	0	0	0	0	0	
21	53	63	68	19	101.699	91.56	25.049	0.17	0.29	0.132	0.168	0	0.233	0.287	0	0.046	0.111	
21	54	63	89	6	101.699	111.201	14.025	0.041	0.079	0.01	0.012	0	0.02	0.024	0	0.001	0.011	
21	55	63	54	14	101.699	68.912	18.591	0.136	0.239	0.318	0.359	0	0.482	0.528	0	0.203	0.178	
21	56	63	48	0	101.699	59.289	0	0	0	0	0	0	0	0	0	0	0	
21	57	63	33	0	101.699	40.799	0	0	0	0	0	0	0	0	0	0	0	
21	58	63	67	2	101.699	85.193	3	0.016	0.031	0.003	0.003	0	0.005	0.006	0	0	0.003	
21	59	63	69	4	101.699	91.088	5.974	0.031	0.061	0.01	0.013	0	0.02	0.025	0	0.001	0.011	
21	60	63	57	2	101.699	93.268	2.383	0.017	0.033	0.003	0.004	0	0.006	0.007	0	0	0.006	
21	61	63	74	6	101.699	92.37	11.687	0.046	0.088	0.019	0.022	0	0.037	0.043	0	0.005	0.03	
21	62	63	71	4	101.699	101.386	16.823	0.031	0.06	0.013	0.023	0	0.026	0.044	0	0.001	0.01	
21	63	63	82	4	101.699	102.323	9.615	0.028	0.055	0.004	0.006	0	0.008	0.013	0	0	0.005	
21	64	63	43	7	101.699	57.305	18.282	0.071	0.132	0.168	0.185	0	0.288	0.313	0	0.634	0.149	
21	65	63	96	5	101.699	115.523	6	0.032	0.063	0.029	0.051	0	0.057	0.098	0	0.002	0.008	
21	66	63	48	14	101.699	81.477	28.281	0.144	0.252	0.262	0.323	0	0.415	0.488	0	0.181	0.153	
21	67	63	43	12	101.699	65.205	28.333	0.128	0.226	0.304	0.329	0	0.466	0.495	0	0.128	0.102	
21	68	63	8	0	101.699	8.348	0	0	0	0	0	0	0	0	0	0	0	
22	23	20	31	1	52.777	37.888	0	0.02	0.039	0.048	0.048	0	0.092	0.092	0	0.136	0.007	
22	24	20	40	2	52.777	94.303	3.5	0.034	0.067	0.012	0.022	0	0.025	0.043	0	0.004	0.011	
22	25	20	38	2	52.777	59.387	6	0.036	0.069	0.012	0.024	0	0.024	0.047	0	0.004	0.024	
22	26	20	52	5	52.777	86.118	7.874	0.075	0.139	0.059	0.068	0	0.111	0.127	0	0.043	0.067	
22	27	20	30	6	52.777	41.933	38.212	0.136	0.24	0.155	0.211	0	0.268	0.349	0	0.181	0.151	
22	28	20	15	0	52.777	18.084	0	0	0	0	0	0	0	0	0	0	0	
22	29	20	134	13	52.777	224.279	43.336	0.092	0.169	0.04	0.075	0	0.078	0.139	0	0.03	0.035	
22	30	20	41	1	52.777	71.504	1	0.017	0.033	0.014	0.017	0	0.028	0.033	0	0.007	0.007	
22	31	20	72	5	52.777	106.388	27.906	0.057	0.109	0.072	0.083	0	0.133	0.153	0	0.117	0.048	
22	32	20	66	1	52.777	126.645	1.25	0.012	0.023	0.001	0.002	0	0.002	0.003	0	0	0.002	
22	33	20	5	0	52.777	7.222	0	0	0	0	0	0	0	0	0	0	0	
22	34	20	67	3	52.777	90.773	5.738	0.036	0.069	0.014	0.019	0	0.028	0.038	0	0.008	0.017	
22	35	20	62	4	52.777	89.968	7.5	0.051	0.098	0.104	0.138	0	0.189	0.243	0	0.076	0.02	
22	36	20	74	3	52.777	132.624	3	0.033	0.064	0.055	0.058	0	0.104	0.109	0	0.038	0.02	
22	37	20	104	11	52.777	142.454	17.782	0.097	0.177	0.177	0.279	0	0.301	0.436	0	0.154	0.071	
22	38	20	99	6	52.777	127.355	6.808	0.053	0.101	0.099	0.122	0	0.181	0.218	0	0.063	0.02	
22	39	20	94	8	52.777	145.55	146.833	0.075	0.14	0.051	0.102	0	0.097	0.186	0	0.026	0.034	
22	40	20	73	9	52.777	137.949	37.037	0.107	0.194	0.078	0.121	0	0.145	0.216	0	0.065	0.083	
22	41	20	57	2	52.777	86.164	2.6	0.027	0.052	0.017	0.02	0	0.034	0.039	0	0.011	0.015	
22	42	20	22	1	52.777	38.656	1	0.024	0.048	0.017	0.019	0	0.034	0.038	0	0.008	0.008	
22	43	20	32	1	52.777	37.95	1	0.02	0.038	0.007	0.01	0	0.015	0.019	0	0.003	0.009	
22	44	20	37	2	52.777	42.797	2	0.036	0.07	0.023	0.032	0	0.044	0.061	0	0.01	0.008	
22	45	20	24	1	52.777	27.841	1	0.023	0.045	0.01	0.012	0	0.02	0.025	0	0.004	0.007	
22	46	20	14	0	52.777	17.132	0	0	0	0	0	0	0	0	0	0	0	
22	47	20	21	1	52.777	23.222	1	0.025	0.049	0.012	0.015	0	0.024	0.029	0	0.005	0.012	
22	48	20	66	4	52.777	93.224	5.333	0.049	0.093	0.019	0.028	0	0.038	0.054	0	0.007	0.016	
22	49	20	30	1	52.777	38.428	1	0.02	0.04	0.019	0.021	0	0.038	0.041	0	0.021	0.011	
22	50	20	51	4	52.777	98.052	9.25	0.06	0.113	0.067	0.087	0	0.125	0.16	0	0.036	0.043	
22	51	20	38	0	52.777	43.468	0	0	0	0	0	0	0	0	0	0	0	
22	52	20	32	0	52.777	39.695	0	0	0	0	0	0	0	0	0	0	0	
22	53	20	68	2	52.777	91.56	3.5	0.023	0.045	0.004	0.007	0	0.008	0.015	0	0.001	0.003	
22	54	20	89	6	52.777	111.201	16.625	0.058	0.11	0.063	0.084	0	0.118	0.155	0	0.081	0.02	
22	55	20	54	2	52.777	68.912	2	0.028	0.054	0.023	0.033	0	0.045	0.064	0	0.009	0.007	
22	56	20	48	0	52.777	59.289	0	0	0	0	0	0	0	0	0	0	0	
22	57	20	33	0	52.777	40.799	0	0	0	0	0	0	0	0	0	0	0	
22	58	20	67	0	52.777	85.193	0	0	0	0	0	0	0	0	0	0	0	
22	59	20	69	2	52.777	91.088	2.25	0.023	0.045	0.016	0.028	0	0.032	0.054	0	0.008	0.006	
22	60	20	57	1	52.777	93.268	1	0.013	0.026	0.001	0.001	0	0.003	0.003	0	0.001	0.003	
22	61	20	74	2	52.777	92.37	2	0.022	0.043	0.024	0.033	0	0.047	0.064	0	0.014	0.006	
22	62	20	71	2	52.777	101.386	2.768	0.022	0.044	0.016	0.018	0	0.032	0.034	0	0.007	0.01	
22	63	20	82	5	52.777	102.323	7.85	0.052	0.098	0.146	0.248	0	0.254	0.398	0	0.097	0.011	
22	64	20	43	2	52.777	57.305	2.715	0.033	0.063	0.028	0.031	0	0.055	0.06	0	0.021	0.024	
22	65	20	96	5	52.777	115.523	12.28	0.045	0.086	0.068	0.133	0	0.128	0.235	0	0.032	0.015	
22	66	20	48	2	52.777	81.477	2.475	0.03	0.059	0.011	0.012	0	0.022	0.024	0	0.005	0.014	
22	67	20	43	3	52.777	65.205	6.75	0.05	0.095	0.017	0.027	0	0.034	0.052	0	0.005	0.021	
22	68	20	8	0	52.777	8.348	0	0	0	0	0	0	0	0	0	0	0	
23	24	31	40	0	37.888	94.303	0	0	0	0	0	0	0	0	0	0	0	
23	25	31	38	0	37.888	59.387	0	0	0	0	0	0	0	0	0	0	0	
23	26	31	52	0	37.888	86.118	0	0	0	0	0	0	0	0	0	0	0	
23	27	31	30	1	37.888	41.933	1	0.017	0.033	0.004	0.006	0	0.008	0.011	0	0.001	0.003	
23	28	31	15	3	37.888	18.084	3	0.07	0.13	0.141	0.146	0	0.248	0.255	0	0.184	0.136	
23	29	31	134	1	37.888	224.279	1	0.006	0.012	0.004	0.004	0	0.008	0.008	0	0	0.006	
23	30	31	41	0	37.888	71.504	0	0	0	0	0	0	0	0	0	0	0	
23	31	31	72	1	37.888	106.388	1	0.01	0.019	0.002	0.002	0	0.004	0.005	0	0	0.002	
23	32	31	66	0	37.888	126.645	0	0	0	0	0	0	0	0	0	0	0	
23	33	31	5	0	37.888	7.222	0	0	0	0	0	0	0	0	0	0	0	
23	34	31	67	0	37.888	90.773	0	0	0	0	0	0	0	0	0	0	0	
23	35	31	62	1	37.888	89.968	1	0.011	0.022	0.004	0.004	0	0.008	0.008	0	0	0.006	
23	36	31	74	1	37.888	132.624	1	0.01	0.019	0.002	0.002	0	0.003	0.004	0	0	0.002	
23	37	31	104	4	37.888	142.454	5.091	0.031	0.059	0.016	0.021	0	0.032	0.041	0	0.001	0.011	
23	38	31	99	2	37.888	127.355	2	0.016	0.031	0.007	0.007	0	0.014	0.014	0	0.016	0.009	
23	39	31	94	1	37.888	145.55	1	0.008	0.016	0.003	0.003	0	0.006	0.006	0	0	0.004	
23	40	31	73	0	37.888	137.949	0	0	0	0	0	0	0	0	0	0	0	
23	41	31	57	2	37.888	86.164	2	0.023	0.045	0.016	0.016	0	0.031	0.032	0	0.043	0.014	
23	42	31	22	0	37.888	38.656	0	0	0	0	0	0	0	0	0	0	0	
23	43	31	32	0	37.888	37.95	0	0	0	0	0	0	0	0	0	0	0	
23	44	31	37	1	37.888	42.797	1	0.015	0.029	0.002	0.002	0	0.004	0.004	0	0	0.002	
23	45	31	24	0	37.888	27.841	0	0	0	0	0	0	0	0	0	0	0	
23	46	31	14	1	37.888	17.132	1	0.023	0.044	0.004	0.004	0	0.008	0.008	0	0.003	0.007	
23	47	31	21	0	37.888	23.222	0	0	0	0	0	0	0	0	0	0	0	
23	48	31	66	1	37.888	93.224	1	0.01	0.021	0.004	0.004	0	0.008	0.008	0	0	0.006	
23	49	31	30	1	37.888	38.428	1	0.017	0.033	0.005	0.005	0	0.01	0.01	0	0.001	0.009	
23	50	31	51	0	37.888	98.052	0	0	0	0	0	0	0	0	0	0	0	
23	51	31	38	3	37.888	43.468	3	0.045	0.087	0.039	0.055	0	0.075	0.104	0	0.002	0.007	
23	52	31	32	9	37.888	39.695	15.967	0.167	0.286	0.155	0.173	0	0.269	0.296	0	0.179	0.149	
