"station_code","specimen_count","verified_identification","lowest_tax_cat","adjusted_latitude","adjusted_longitude","locality","field_number","province_state","island_group","island","bottom","depth_m","study"
"LK_79-6",12,"Dascyllus reticulatus","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",8,"Dascyllus trimaculatus","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Diproctacanthus xanthurus","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Epinephelus cyanopodus","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Epinephelus cyanopodus","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",6,"Epinephelus fasciatus","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Fowleria aurita","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Fowleria isostigma","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Fowleria vaiulae","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",3,"Fowleria vaiulae","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",2,"Gnatholepis","genus",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Heniochus varius","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Hetereleotris","genus",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Labroides dimidiatus","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Meiacanthus atrodorsalis","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",2,"Meiacanthus atrodorsalis","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",28,"Ostorhinchus nigrofasciatus","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",4,"Oxycheilinus digramma","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Pomacentrus amboinensis","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Pomacentrus brachialis","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Pomacentrus moluccensis","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",6,"Pristiapogon kallopterus","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",5,"Saurida gracilis","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Scorpaenopsis vittapinna","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",7,"Serranidae","family",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",28,"Serranidae","family",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",1,"Serranidae","family",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",9,"Serranidae","family",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",7,"Serranidae","family",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",2,"Synodus variegatus","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-6",2,"Ungusurculus philippinensis","species",NA,NA,"Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.","LK 79-6","Zamboanga del Norte",NA,"Mindanao",NA,"14 to 21","si_1978"
"LK_79-7",1,"Abudefduf vaigiensis","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",2,"Acanthurus lineatus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",5,"Alionematichthys suluensis","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",10,"Amblycirrhitus bimacula","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Amphiprion clarkii","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",2,"Abantennarius coccineus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",130,"Apogon coccineus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",2,"Zoramia leptacanthus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",2,"Apogonichthys ocellatus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",5,"Apogonichthys ocellatus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",2,"Aspidontus taeniatus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Asterropteryx ensifera","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",15,"Atherinidae","family",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",3,"Aulostomus chinensis","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Callogobius flavobrunneus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",4,"Callogobius flavobrunneus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Callogobius maculipinnis","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Callogobius sheni","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Encheliophis homei","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",10,"Centropyge vrolikii","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",10,"Cephalopholis argus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Chaetodon baronessa","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",33,"Chaetodon kleinii","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",2,"Chaetodon rafflesii","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",5,"Cheilio inermis","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",5,"Chromis viridis","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Chrysiptera leucopoma","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",5,"Cirrhitichthys falco","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",7,"Cirripectes castaneus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",5,"Cirripectes filamentosus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",34,"Cirripectes filamentosus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",2,"Cirripectes polyzona","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Cirripectes springeri","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Cryptocentrus caeruleomaculatus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",8,"Dendrochirus zebra","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Doryrhamphus excisus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Enchelyurus kraussi","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",2,"Enneapterygius","genus",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",4,"Enneapterygius pallidoserialis","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",11,"Enneapterygius similis","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",3,"Enneapterygius unimaculatus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",14,"Eviota","genus",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Eviota minuta","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Eviota pellucida","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Eviota prasina","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Eviota queenslandica","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Eviota queenslandica","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Fowleria isostigma","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",2,"Fowleria vaiulae","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Fusigobius","genus",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",2,"Fusigobius","genus",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Gnatholepis","genus",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Gobiodon quinquestrigatus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Gobiopsis","genus",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",4,"Gobiopsis bravoi","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",3,"Grammistes sexlineatus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",12,"Grammistes sexlineatus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",19,"Gymnapogon","genus",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",1,"Gymnothorax pseudoherrei","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",18,"Halichoeres hortulanus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",3,"Halichoeres scapularis","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",8,"Helcogramma","genus",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",2,"Istigobius decoratus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",9,"Istigobius decoratus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",5,"Istigobius goldmanni","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",8,"Labroides dimidiatus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",2,"Meiacanthus grammistes","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",2,"Myripristis murdjan","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",20,"Myripristis violacea","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",100,"Nectamia viria","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",3,"Ostorhinchus cookii","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",3,"Ostorhinchus cyanosoma","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",23,"Ostorhinchus multilineatus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",17,"Ostorhinchus nigrofasciatus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",180,"Ostorhinchus taeniophorus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",3,"Parascorpaena aurita","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",12,"Pervagor janthinosoma","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",4,"Platycephalidae","family",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",38,"Stegastes lacrymatus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",12,"Plesiops coeruleolineatus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",6,"Pomacentrus adelus","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
"LK_79-7",3,"Pomacentrus bankanensis","species",NA,NA,"West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.","LK 79-7","Zamboanga del Norte",NA,"Selinog Island",NA,"0 to 5","si_1978"
